# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	156879	157751	-							BQ7358_RS03490	873		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	156879	157751	-	WP_062174381.1	WP_062174381.1		F0F1 ATP synthase subunit gamma			BQ7358_RS03490	873	290	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	157787	159289	-					atpA		BQ7358_RS03495	1503		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	157787	159289	-	WP_072520220.1	WP_072520220.1		F0F1 ATP synthase subunit alpha	atpA		BQ7358_RS03495	1503	500	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	159317	159856	-					atpH		BQ7358_RS03500	540		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	159317	159856	-	WP_062174385.1	WP_062174385.1		ATP synthase F1 subunit delta	atpH		BQ7358_RS03500	540	179	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	159856	160377	-					atpF		BQ7358_RS03505	522		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	159856	160377	-	WP_062174387.1	WP_062174387.1		F0F1 ATP synthase subunit B	atpF		BQ7358_RS03505	522	173	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	160428	160646	-					atpE		BQ7358_RS03510	219		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	160428	160646	-	WP_174222379.1	WP_174222379.1		F0F1 ATP synthase subunit C	atpE		BQ7358_RS03510	219	72	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	160731	161459	-					atpB		BQ7358_RS03515	729		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	160731	161459	-	WP_062174389.1	WP_062174389.1		F0F1 ATP synthase subunit A	atpB		BQ7358_RS03515	729	242	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	161616	162245	-					upp		BQ7358_RS03520	630		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	161616	162245	-	WP_062174391.1	WP_062174391.1		uracil phosphoribosyltransferase	upp		BQ7358_RS03520	630	209	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	162441	162761	+							BQ7358_RS03525	321		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	162441	162761	+	WP_062174393.1	WP_062174393.1		hypothetical protein			BQ7358_RS03525	321	106	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	162782	163309	+							BQ7358_RS03530	528		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	162782	163309	+	WP_062174395.1	WP_062174395.1		hypothetical protein			BQ7358_RS03530	528	175	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	163582	164736	+							BQ7358_RS03535	1155		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	163582	164736	+	WP_072520221.1	WP_072520221.1		DUF819 family protein			BQ7358_RS03535	1155	384	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	165000	166244	-							BQ7358_RS03540	1245		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	165000	166244	-	WP_062174399.1	WP_062174399.1		proline reductase			BQ7358_RS03540	1245	414	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	166312	167037	-					prdB		BQ7358_RS03545	726		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	166312	167037	-	WP_062174401.1	WP_062174401.1		D-proline reductase (dithiol) protein PrdB	prdB		BQ7358_RS03545	726	241	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	167050	167487	-							BQ7358_RS03550	438		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	167050	167487	-	WP_062174403.1	WP_062174403.1		hypothetical protein			BQ7358_RS03550	438	145	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	167501	169300	-					prdA		BQ7358_RS03555	1800		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	167501	169300	-	WP_062174405.1	WP_062174405.1		D-proline reductase (dithiol) proprotein PrdA	prdA		BQ7358_RS03555	1800	599	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	169396	170691	-					prdC		BQ7358_RS03560	1296		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	169396	170691	-	WP_062174407.1	WP_062174407.1		proline reductase-associated electron transfer protein PrdC	prdC		BQ7358_RS03560	1296	431	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	171281	171877	-							BQ7358_RS03565	597		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	171281	171877	-	WP_234971565.1	WP_234971565.1		ATP-binding cassette domain-containing protein			BQ7358_RS03565	597	198	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	171856	172053	-							BQ7358_RS08975	198		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	171856	172053	-	WP_231723779.1	WP_231723779.1		hypothetical protein			BQ7358_RS08975	198	65	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	172055	172927	-							BQ7358_RS03570	873		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	172055	172927	-	WP_062174409.1	WP_062174409.1		branched-chain amino acid ABC transporter permease			BQ7358_RS03570	873	290	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	172987	173253	-							BQ7358_RS08980	267		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	172987	173253	-	WP_231723780.1	WP_231723780.1		hypothetical protein			BQ7358_RS08980	267	88	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	173219	173995	-							BQ7358_RS03575	777		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	173219	173995	-	WP_231723781.1	WP_231723781.1		ABC transporter substrate-binding protein			BQ7358_RS03575	777	258	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	175004	176224	+							BQ7358_RS03580	1221		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	175004	176224	+	WP_062174411.1	WP_062174411.1		MFS transporter			BQ7358_RS03580	1221	406	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	176389	177213	+							BQ7358_RS08985	825		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	176389	177213	+	WP_106388770.1	WP_106388770.1		ISL3 family transposase			BQ7358_RS08985	825	274	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	177182	177427	+							BQ7358_RS08990	246		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	177182	177427	+	WP_106388771.1	WP_106388771.1		hypothetical protein			BQ7358_RS08990	246	81	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	177483	177791	+							BQ7358_RS08995	309		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	177483	177791	+	WP_159428385.1	WP_159428385.1		transposase			BQ7358_RS08995	309	102	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	177906	178193	-							BQ7358_RS03590	288		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	177906	178193	-	WP_021753522.1	WP_021753522.1		nucleotide pyrophosphohydrolase			BQ7358_RS03590	288	95	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	178211	179071	-					rsmA		BQ7358_RS03595	861		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	178211	179071	-	WP_062174414.1	WP_062174414.1		16S rRNA (adenine(1518)-N(6)/adenine(1519)-N(6))-dimethyltransferase RsmA	rsmA		BQ7358_RS03595	861	286	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	179076	179621	-					rnmV		BQ7358_RS03600	546		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	179076	179621	-	WP_062174417.1	WP_062174417.1		ribonuclease M5	rnmV		BQ7358_RS03600	546	181	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	179821	180669	-							BQ7358_RS03605	849		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	179821	180669	-	WP_062174419.1	WP_062174419.1		YitT family protein			BQ7358_RS03605	849	282	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	180685	181545	-					mutM		BQ7358_RS03610	861		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	180685	181545	-	WP_062174421.1	WP_062174421.1		bifunctional DNA-formamidopyrimidine glycosylase/DNA-(apurinic or apyrimidinic site) lyase	mutM		BQ7358_RS03610	861	286	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	181716	182960	+							BQ7358_RS03615	1245		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	181716	182960	+	WP_062174423.1	WP_062174423.1		LCP family protein			BQ7358_RS03615	1245	414	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	183215	183847	+							BQ7358_RS03620	633		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	183215	183847	+	WP_072520222.1	WP_072520222.1		YigZ family protein			BQ7358_RS03620	633	210	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	184103	185023	-							BQ7358_RS03625	921		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	184103	185023	-	WP_062174427.1	WP_062174427.1		ABC transporter permease			BQ7358_RS03625	921	306	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	185024	186088	-							BQ7358_RS03630	1065		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	185024	186088	-	WP_062174428.1	WP_062174428.1		ABC transporter permease			BQ7358_RS03630	1065	354	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	186101	187612	-							BQ7358_RS03635	1512		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	186101	187612	-	WP_062174430.1	WP_062174430.1		ABC transporter ATP-binding protein			BQ7358_RS03635	1512	503	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	188021	188449	-							BQ7358_RS03640	429		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	188021	188449	-	WP_062174432.1	WP_062174432.1		HIT family protein			BQ7358_RS03640	429	142	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	188461	189285	-							BQ7358_RS03645	825		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	188461	189285	-	WP_062174434.1	WP_062174434.1		purine-nucleoside phosphorylase			BQ7358_RS03645	825	274	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	189464	190579	+							BQ7358_RS03650	1116		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	189464	190579	+	WP_062174436.1	WP_062174436.1		BMP family ABC transporter substrate-binding protein			BQ7358_RS03650	1116	371	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	191058	192164	+							BQ7358_RS03655	1107		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	191058	192164	+	WP_062174438.1	WP_062174438.1		BMP family ABC transporter substrate-binding protein			BQ7358_RS03655	1107	368	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	192265	192618	-							BQ7358_RS03660	354		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	192265	192618	-	WP_062174440.1	WP_062174440.1		YlbF family regulator			BQ7358_RS03660	354	117	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	192904	196959	-							BQ7358_RS03665	4056		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	192904	196959	-	WP_072520223.1	WP_072520223.1		thioester-forming surface-anchored protein			BQ7358_RS03665	4056	1351	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	197511	199259	-					lpdA		BQ7358_RS03670	1749		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	197511	199259	-	WP_062174445.1	WP_062174445.1		dihydrolipoyl dehydrogenase	lpdA		BQ7358_RS03670	1749	582	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	199320	200711	-							BQ7358_RS03675	1392		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	199320	200711	-	WP_062174447.1	WP_062174447.1		dihydrolipoamide acetyltransferase			BQ7358_RS03675	1392	463	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	200744	201736	-							BQ7358_RS03680	993		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	200744	201736	-	WP_062174448.1	WP_062174448.1		alpha-ketoacid dehydrogenase subunit beta			BQ7358_RS03680	993	330	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	201794	202774	-							BQ7358_RS03685	981		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	201794	202774	-	WP_062174450.1	WP_062174450.1		thiamine pyrophosphate-dependent dehydrogenase E1 component subunit alpha			BQ7358_RS03685	981	326	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	203382	203573	-							BQ7358_RS03690	192		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	203382	203573	-	WP_021753629.1	WP_021753629.1		hypothetical protein			BQ7358_RS03690	192	63	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	203960	205228	-					tig		BQ7358_RS03695	1269		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	203960	205228	-	WP_072520224.1	WP_072520224.1		trigger factor	tig		BQ7358_RS03695	1269	422	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	205447	206430	+							BQ7358_RS03700	984		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	205447	206430	+	WP_072520185.1	WP_072520185.1		DDE-type integrase/transposase/recombinase			BQ7358_RS03700	984	327	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	206813	208195	-					selA		BQ7358_RS03705	1383		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	206813	208195	-	WP_062174454.1	WP_062174454.1		L-seryl-tRNA(Sec) selenium transferase	selA		BQ7358_RS03705	1383	460	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	208223	209374	-							BQ7358_RS03710	1152		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	208223	209374	-	WP_062174456.1	WP_062174456.1		aminotransferase class V-fold PLP-dependent enzyme			BQ7358_RS03710	1152	383	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	209410	211320	-					selB		BQ7358_RS03715	1911		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	209410	211320	-	WP_072520225.1	WP_072520225.1		selenocysteine-specific translation elongation factor	selB		BQ7358_RS03715	1911	636	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	211405	211680	-							BQ7358_RS03720	276		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	211405	211680	-	WP_062174460.1	WP_062174460.1		DUF3343 domain-containing protein			BQ7358_RS03720	276	91	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	211689	212492	-					yedF		BQ7358_RS03725	804		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	211689	212492	-	WP_062174462.1	WP_062174462.1		sulfurtransferase-like selenium metabolism protein YedF	yedF		BQ7358_RS03725	804	267	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	212538	213476	-					selD		BQ7358_RS03730	939		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	212538	213476	-	WP_231723823.1	WP_231723823.1		selenide, water dikinase SelD	selD		BQ7358_RS03730	939	312	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	213740	215044	-							BQ7358_RS03735	1305		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	213740	215044	-	WP_072520227.1	WP_072520227.1		CAP domain-containing protein			BQ7358_RS03735	1305	434	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	215271	216449	-							BQ7358_RS03740	1179		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	215271	216449	-	WP_062174469.1	WP_062174469.1		AraC family transcriptional regulator			BQ7358_RS03740	1179	392	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	216489	217313	-							BQ7358_RS03745	825		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	216489	217313	-	WP_062174471.1	WP_062174471.1		ABC transporter permease subunit			BQ7358_RS03745	825	274	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	217313	218551	-							BQ7358_RS03750	1239		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	217313	218551	-	WP_062174473.1	WP_062174473.1		ABC transporter ATP-binding protein			BQ7358_RS03750	1239	412	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	219106	220506	-							BQ7358_RS03755	1401		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	219106	220506	-	WP_062174475.1	WP_062174475.1		ABC transporter permease			BQ7358_RS03755	1401	466	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	220509	221357	-							BQ7358_RS03760	849		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	220509	221357	-	WP_062174477.1	WP_062174477.1		ABC transporter ATP-binding protein			BQ7358_RS03760	849	282	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	221329	221481	-							BQ7358_RS08675	153		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	221329	221481	-	WP_156439988.1	WP_156439988.1		hypothetical protein			BQ7358_RS08675	153	50	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	221495	221857	-							BQ7358_RS03765	363		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	221495	221857	-	WP_062174479.1	WP_062174479.1		GntR family transcriptional regulator			BQ7358_RS03765	363	120	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	222045	222362	-							BQ7358_RS03770	318		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	222045	222362	-	WP_062174481.1	WP_062174481.1		DUF1904 family protein			BQ7358_RS03770	318	105	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	222857	223204	+							BQ7358_RS03775	348		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	222857	223204	+	WP_231723824.1	WP_231723824.1		VanZ family protein			BQ7358_RS03775	348	115	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	223292	223966	+							BQ7358_RS03780	675		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	223292	223966	+	WP_062174483.1	WP_062174483.1		response regulator transcription factor			BQ7358_RS03780	675	224	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	223978	224250	+							BQ7358_RS03785	273		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	223978	224250	+	WP_062174484.1	WP_062174484.1		UPF0223 family protein			BQ7358_RS03785	273	90	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	224366	225115	-							BQ7358_RS03790	750		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	224366	225115	-	WP_072520229.1	WP_072520229.1		class I SAM-dependent methyltransferase			BQ7358_RS03790	750	249	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	225093	225659	-							BQ7358_RS03795	567		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	225093	225659	-	WP_072520230.1	WP_072520230.1		5-formyltetrahydrofolate cyclo-ligase			BQ7358_RS03795	567	188	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	225849	226478	-							BQ7358_RS03800	630		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	225849	226478	-	WP_083577633.1	WP_083577633.1		RDD family protein			BQ7358_RS03800	630	209	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	226487	227461	-					sppA		BQ7358_RS03805	975		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	226487	227461	-	WP_062174492.1	WP_062174492.1		signal peptide peptidase SppA	sppA		BQ7358_RS03805	975	324	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	227533	228894	-					dnaB		BQ7358_RS03810	1362		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	227533	228894	-	WP_062174494.1	WP_062174494.1		replicative DNA helicase	dnaB		BQ7358_RS03810	1362	453	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	228910	229356	-					rplI		BQ7358_RS03815	447		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	228910	229356	-	WP_062174496.1	WP_062174496.1		50S ribosomal protein L9	rplI		BQ7358_RS03815	447	148	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	229373	231322	-							BQ7358_RS03820	1950		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	229373	231322	-	WP_062174498.1	WP_062174498.1		DHH family phosphoesterase			BQ7358_RS03820	1950	649	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	231327	232319	-							BQ7358_RS03825	993		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	231327	232319	-	WP_062174500.1	WP_062174500.1		DUF2232 domain-containing protein			BQ7358_RS03825	993	330	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	232623	233402	+							BQ7358_RS03830	780		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	232623	233402	+	WP_062174502.1	WP_062174502.1		M15 family metallopeptidase			BQ7358_RS03830	780	259	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	233415	234485	+							BQ7358_RS03835	1071		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	233415	234485	+	WP_062174504.1	WP_062174504.1		SH3 domain-containing protein			BQ7358_RS03835	1071	356	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	234541	235815	-							BQ7358_RS03840	1275		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	234541	235815	-	WP_062174506.1	WP_062174506.1		MFS transporter			BQ7358_RS03840	1275	424	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	235951	237000	-							BQ7358_RS03845	1050		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	235951	237000	-	WP_062174508.1	WP_062174508.1		HAMP domain-containing histidine kinase			BQ7358_RS03845	1050	349	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	237048	237740	-							BQ7358_RS03850	693		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	237048	237740	-	WP_062174509.1	WP_062174509.1		response regulator transcription factor			BQ7358_RS03850	693	230	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	237846	239399	-							BQ7358_RS03855	1554		
CDS	with_protein	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	237846	239399	-	WP_200773558.1	WP_200773558.1		fibronectin-binding SSURE repeat-containing protein			BQ7358_RS03855	1554	517	
gene	protein_coding	GCF_900120125.1	Primary Assembly	unplaced scaffold		NZ_LT635545.1	239710	240750	-							BQ7358_RS03860	1041		
