# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	115910	117250	-	WP_031551302.1	WP_031551302.1		hypothetical protein			HF965_RS02880	1341	446	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	117257	118042	-							HF965_RS02885	786		old_locus_tag=HF965_02885
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	117257	118042	-	WP_155835427.1	WP_155835427.1		6-phosphogluconolactonase			HF965_RS02885	786	261	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	118179	121844	-							HF965_RS02890	3666		old_locus_tag=HF965_02890
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	118179	121844	-	WP_031551296.1	WP_031551296.1		UvrD-helicase domain-containing protein			HF965_RS02890	3666	1221	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	122060	122896	+							HF965_RS02895	837		old_locus_tag=HF965_02895
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	122060	122896	+	WP_031551293.1	WP_031551293.1		metallophosphoesterase			HF965_RS02895	837	278	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	123217	125022	-					pepF		HF965_RS02900	1806		old_locus_tag=HF965_02900
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	123217	125022	-	WP_031551290.1	WP_031551290.1		oligoendopeptidase F	pepF		HF965_RS02900	1806	601	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	125197	125748	-							HF965_RS02905	552		old_locus_tag=HF965_02905
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	125197	125748	-	WP_031551281.1	WP_031551281.1		GNAT family N-acetyltransferase			HF965_RS02905	552	183	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	125871	126710	-							HF965_RS02910	840		old_locus_tag=HF965_02910
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	125871	126710	-	WP_031551279.1	WP_031551279.1		rhodanese-like domain-containing protein			HF965_RS02910	840	279	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	126952	130230	+							HF965_RS02915	3279		old_locus_tag=HF965_02915
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	126952	130230	+	WP_031551277.1	WP_031551277.1		pneumococcal-type histidine triad protein			HF965_RS02915	3279	1092	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	130615	131895	+					serS		HF965_RS02920	1281		old_locus_tag=HF965_02920
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	130615	131895	+	WP_031551273.1	WP_031551273.1		serine--tRNA ligase	serS		HF965_RS02920	1281	426	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	131984	133222	-					gltS		HF965_RS02925	1239		old_locus_tag=HF965_02925
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	131984	133222	-	WP_247599258.1	WP_247599258.1		sodium/glutamate symporter	gltS		HF965_RS02925	1239	412	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	133404	134015	-							HF965_RS02930	612		old_locus_tag=HF965_02930
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	133404	134015	-	WP_006364735.1	WP_006364735.1		NUDIX domain-containing protein			HF965_RS02930	612	203	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	134029	134979	-					whiA		HF965_RS02935	951		old_locus_tag=HF965_02935
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	134029	134979	-	WP_016359583.1	WP_016359583.1		DNA-binding protein WhiA	whiA		HF965_RS02935	951	316	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	135105	136535	-							HF965_RS02940	1431		old_locus_tag=HF965_02940
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	135105	136535	-	WP_006364738.1	WP_006364738.1		ABC transporter ATP-binding protein			HF965_RS02940	1431	476	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	136540	137229	-							HF965_RS02945	690		old_locus_tag=HF965_02945
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	136540	137229	-	WP_006364739.1	WP_006364739.1		energy-coupling factor transporter transmembrane protein EcfT			HF965_RS02945	690	229	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	137231	137851	-							HF965_RS02950	621		old_locus_tag=HF965_02950
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	137231	137851	-	WP_006364740.1	WP_006364740.1		MptD family putative ECF transporter S component			HF965_RS02950	621	206	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	137855	138361	-					tpx		HF965_RS02955	507		old_locus_tag=HF965_02955
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	137855	138361	-	WP_006364741.1	WP_006364741.1		thiol peroxidase	tpx		HF965_RS02955	507	168	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	138553	140739	+							HF965_RS02960	2187		old_locus_tag=HF965_02960
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	138553	140739	+	WP_233417872.1	WP_233417872.1		DUF5776 domain-containing protein			HF965_RS02960	2187	728	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	140879	142879	-					metG		HF965_RS02965	2001		old_locus_tag=HF965_02965
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	140879	142879	-	WP_031551263.1	WP_031551263.1		methionine--tRNA ligase	metG		HF965_RS02965	2001	666	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	143109	144335	-					pepT		HF965_RS02970	1227		old_locus_tag=HF965_02970
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	143109	144335	-	WP_031551260.1	WP_031551260.1		peptidase T	pepT		HF965_RS02970	1227	408	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	144949	145449	+							HF965_RS02975	501		old_locus_tag=HF965_02975
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	144949	145449	+	WP_031551257.1	WP_031551257.1		acyl-CoA thioesterase			HF965_RS02975	501	166	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	145500	147221	-							HF965_RS02980	1722		old_locus_tag=HF965_02980
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	145500	147221	-	WP_031551255.1	WP_031551255.1		phospho-sugar mutase			HF965_RS02980	1722	573	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	147254	147964	-					deoD		HF965_RS02985	711		old_locus_tag=HF965_02985
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	147254	147964	-	WP_031551253.1	WP_031551253.1		purine-nucleoside phosphorylase	deoD		HF965_RS02985	711	236	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	148318	150681	+							HF965_RS02990	2364		old_locus_tag=HF965_02990
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	148318	150681	+	WP_031551251.1	WP_031551251.1		DUF4040 domain-containing protein			HF965_RS02990	2364	787	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	150671	151096	+							HF965_RS02995	426		old_locus_tag=HF965_02995
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	150671	151096	+	WP_006364753.1	WP_006364753.1		Na(+)/H(+) antiporter subunit B			HF965_RS02995	426	141	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	151096	151455	+							HF965_RS03000	360		old_locus_tag=HF965_03000
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	151096	151455	+	WP_031551249.1	WP_031551249.1		NADH-quinone oxidoreductase subunit K			HF965_RS03000	360	119	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	151448	152929	+							HF965_RS03005	1482		old_locus_tag=HF965_03005
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	151448	152929	+	WP_031551247.1	WP_031551247.1		sodium:proton antiporter			HF965_RS03005	1482	493	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	152933	153430	+							HF965_RS03010	498		old_locus_tag=HF965_03010
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	152933	153430	+	WP_031551245.1	WP_031551245.1		Na+/H+ antiporter subunit E			HF965_RS03010	498	165	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	153423	153713	+							HF965_RS03015	291		old_locus_tag=HF965_03015
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	153423	153713	+	WP_006364757.1	WP_006364757.1		monovalent cation/H+ antiporter complex subunit F			HF965_RS03015	291	96	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	153700	154065	+							HF965_RS03020	366		old_locus_tag=HF965_03020
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	153700	154065	+	WP_031551243.1	WP_031551243.1		monovalent cation/H(+) antiporter subunit G			HF965_RS03020	366	121	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	154271	155614	+					glmM		HF965_RS03025	1344		old_locus_tag=HF965_03025
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	154271	155614	+	WP_031551241.1	WP_031551241.1		phosphoglucosamine mutase	glmM		HF965_RS03025	1344	447	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	156461	157189	+							HF965_RS03030	729		old_locus_tag=HF965_03030
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	156461	157189	+	WP_031551238.1	WP_031551238.1		metal ABC transporter ATP-binding protein			HF965_RS03030	729	242	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	157182	158018	+							HF965_RS03035	837		old_locus_tag=HF965_03035
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	157182	158018	+	WP_006364761.1	WP_006364761.1		metal ABC transporter permease			HF965_RS03035	837	278	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	158222	159157	+							HF965_RS03040	936		old_locus_tag=HF965_03040
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	158222	159157	+	WP_031551235.1	WP_031551235.1		metal ABC transporter substrate-binding protein			HF965_RS03040	936	311	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	159209	160351	-							HF965_RS03045	1143		old_locus_tag=HF965_03045
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	159209	160351	-	WP_031551232.1	WP_031551232.1		FtsX-like permease family protein			HF965_RS03045	1143	380	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	160356	161036	-							HF965_RS03050	681		old_locus_tag=HF965_03050
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	160356	161036	-	WP_031551229.1	WP_031551229.1		ABC transporter ATP-binding protein			HF965_RS03050	681	226	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	161037	161612	-							HF965_RS03055	576		old_locus_tag=HF965_03055
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	161037	161612	-	WP_031551226.1	WP_031551226.1		TetR/AcrR family transcriptional regulator			HF965_RS03055	576	191	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	161748	162659	+							HF965_RS03060	912		old_locus_tag=HF965_03060
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	161748	162659	+	WP_031551223.1	WP_031551223.1		TDT family transporter			HF965_RS03060	912	303	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	162730	166284	-					smc		HF965_RS03065	3555		old_locus_tag=HF965_03065
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	162730	166284	-	WP_031551220.1	WP_031551220.1		chromosome segregation protein SMC	smc		HF965_RS03065	3555	1184	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	166323	167036	-					rnc		HF965_RS03070	714		old_locus_tag=HF965_03070
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	166323	167036	-	WP_031551217.1	WP_031551217.1		ribonuclease III	rnc		HF965_RS03070	714	237	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	167107	168240	-					hemW		HF965_RS03075	1134		old_locus_tag=HF965_03075
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	167107	168240	-	WP_031551214.1	WP_031551214.1		radical SAM family heme chaperone HemW	hemW		HF965_RS03075	1134	377	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	168240	170057	-					lepA		HF965_RS03080	1818		old_locus_tag=HF965_03080
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	168240	170057	-	WP_006364772.1	WP_006364772.1		translation elongation factor 4	lepA		HF965_RS03080	1818	605	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	170070	170855	-							HF965_RS03085	786		old_locus_tag=HF965_03085
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	170070	170855	-	WP_031551212.1	WP_031551212.1		RecX family transcriptional regulator			HF965_RS03085	786	261	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	170987	172651	-							HF965_RS03090	1665		old_locus_tag=HF965_03090
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	170987	172651	-	WP_031551210.1	WP_031551210.1		SulP family inorganic anion transporter			HF965_RS03090	1665	554	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	173116	174009	-					miaA		HF965_RS03095	894		old_locus_tag=HF965_03095
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	173116	174009	-	WP_031551208.1	WP_031551208.1		tRNA (adenosine(37)-N6)-dimethylallyltransferase MiaA	miaA		HF965_RS03095	894	297	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	174018	176078	-					mutL		HF965_RS03100	2061		old_locus_tag=HF965_03100
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	174018	176078	-	WP_031551206.1	WP_031551206.1		DNA mismatch repair endonuclease MutL	mutL		HF965_RS03100	2061	686	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	176084	178732	-					mutS		HF965_RS03105	2649		old_locus_tag=HF965_03105
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	176084	178732	-	WP_031551201.1	WP_031551201.1		DNA mismatch repair protein MutS	mutS		HF965_RS03105	2649	882	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	178884	180164	+							HF965_RS03110	1281		old_locus_tag=HF965_03110
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	178884	180164	+	WP_031551198.1	WP_031551198.1		FtsW/RodA/SpoVE family cell cycle protein			HF965_RS03110	1281	426	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	180223	181284	-							HF965_RS03115	1062		old_locus_tag=HF965_03115
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	180223	181284	-	WP_006364779.1	WP_006364779.1		M42 family metallopeptidase			HF965_RS03115	1062	353	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	181289	181558	-							HF965_RS03120	270		old_locus_tag=HF965_03120
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	181289	181558	-	WP_031551193.1	WP_031551193.1		hypothetical protein			HF965_RS03120	270	89	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	181570	182442	-							HF965_RS03125	873		old_locus_tag=HF965_03125
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	181570	182442	-	WP_031551190.1	WP_031551190.1		2-oxoacid:ferredoxin oxidoreductase subunit beta			HF965_RS03125	873	290	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	182444	184189	-							HF965_RS03130	1746		old_locus_tag=HF965_03130
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	182444	184189	-	WP_031551187.1	WP_031551187.1		2-oxoacid:acceptor oxidoreductase subunit alpha			HF965_RS03130	1746	581	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	184498	185151	+					fsa		HF965_RS03135	654		old_locus_tag=HF965_03135
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	184498	185151	+	WP_031551184.1	WP_031551184.1		fructose-6-phosphate aldolase	fsa		HF965_RS03135	654	217	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	186145	186717	-							HF965_RS03140	573		old_locus_tag=HF965_03140
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	186145	186717	-	WP_031551177.1	WP_031551177.1		hypothetical protein			HF965_RS03140	573	190	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	187097	187246	+					rpmG		HF965_RS03145	150		old_locus_tag=HF965_03145
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	187097	187246	+	WP_003145675.1	WP_003145675.1		50S ribosomal protein L33	rpmG		HF965_RS03145	150	49	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	187326	188483	-							HF965_RS03150	1158		old_locus_tag=HF965_03150
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	187326	188483	-	WP_233417871.1	WP_233417871.1		site-specific integrase			HF965_RS03150	1158	385	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	188820	189965	-							HF965_RS03155	1146		old_locus_tag=HF965_03155
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	188820	189965	-	WP_031551173.1	WP_031551173.1		hypothetical protein			HF965_RS03155	1146	381	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	189994	191010	-							HF965_RS03160	1017		old_locus_tag=HF965_03160
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	189994	191010	-	WP_031551171.1	WP_031551171.1		SAP domain-containing protein			HF965_RS03160	1017	338	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	191415	191615	-							HF965_RS03165	201		old_locus_tag=HF965_03165
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	191415	191615	-	WP_162164960.1	WP_162164960.1		hypothetical protein			HF965_RS03165	201	66	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	192036	192236	+							HF965_RS03170	201		old_locus_tag=HF965_03170
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	192036	192236	+	WP_031551165.1	WP_031551165.1		hypothetical protein			HF965_RS03170	201	66	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	192249	192839	+							HF965_RS03175	591		old_locus_tag=HF965_03175
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	192249	192839	+	WP_031551162.1	WP_031551162.1		hypothetical protein			HF965_RS03175	591	196	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	193238	193420	+							HF965_RS03180	183		old_locus_tag=HF965_03180
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	193238	193420	+	WP_031551158.1	WP_031551158.1		hypothetical protein			HF965_RS03180	183	60	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	193420	194022	+							HF965_RS03185	603		old_locus_tag=HF965_03185
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	193420	194022	+	WP_031551155.1	WP_031551155.1		hypothetical protein			HF965_RS03185	603	200	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	194112	194507	+							HF965_RS03190	396		old_locus_tag=HF965_03190
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	194112	194507	+	WP_031551152.1	WP_031551152.1		hypothetical protein			HF965_RS03190	396	131	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	194916	195119	-							HF965_RS03195	204		old_locus_tag=HF965_03195
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	194916	195119	-	WP_031551148.1	WP_031551148.1		CsbD family protein			HF965_RS03195	204	67	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	195155	195328	-							HF965_RS03200	174		old_locus_tag=HF965_03200
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	195155	195328	-	WP_155835426.1	WP_155835426.1		hypothetical protein			HF965_RS03200	174	57	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	195831	196016	-							HF965_RS03205	186		old_locus_tag=HF965_03205
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	195831	196016	-	WP_031551145.1	WP_031551145.1		hypothetical protein			HF965_RS03205	186	61	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	196770	197399	+							HF965_RS03215	630		old_locus_tag=HF965_03215
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000003.1	196770	197399	+	WP_031551138.1	WP_031551138.1		NAD(P)-dependent oxidoreductase			HF965_RS03215	630	209	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	1	118	+							HF965_RS03225	118		partial;old_locus_tag=HF965_03225
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	1	118	+	WP_168421661.1	WP_168421661.1		IS3 family transposase			HF965_RS03225	118	38	partial
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	299	763	-							HF965_RS03230	465		old_locus_tag=HF965_03230
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	299	763	-	WP_031553744.1	WP_031553744.1		OsmC family protein			HF965_RS03230	465	154	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	756	1931	-							HF965_RS03235	1176		old_locus_tag=HF965_03235
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	756	1931	-	WP_031553740.1	WP_031553740.1		cobalamin-independent methionine synthase II family protein			HF965_RS03235	1176	391	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	1934	2758	-							HF965_RS03240	825		old_locus_tag=HF965_03240
CDS	with_protein	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	1934	2758	-	WP_031553737.1	WP_031553737.1		phosphate/phosphite/phosphonate ABC transporter substrate-binding protein			HF965_RS03240	825	274	
gene	protein_coding	GCF_012396635.1	Primary Assembly	unplaced scaffold		NZ_JAAXPT010000004.1	2778	3896	-							HF965_RS03245	1119		old_locus_tag=HF965_03245
