# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	141508	141669	-	WP_179940227.1	WP_179940227.1		hypothetical protein			IR085_RS01760	162	53	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	142508	142873	-							IR085_RS01765	366		old_locus_tag=IR085_01765
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	142508	142873	-	WP_179940229.1	WP_179940229.1		hypothetical protein			IR085_RS01765	366	121	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	143185	144063	-							IR085_RS01775	879		old_locus_tag=IR085_01775
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	143185	144063	-	WP_179940231.1	WP_179940231.1		aldose 1-epimerase family protein			IR085_RS01775	879	292	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	144155	145561	-					lacG		IR085_RS01780	1407		old_locus_tag=IR085_01780
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	144155	145561	-	WP_179940234.1	WP_179940234.1		6-phospho-beta-galactosidase	lacG		IR085_RS01780	1407	468	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	145643	147343	-							IR085_RS01785	1701		old_locus_tag=IR085_01785
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	145643	147343	-	WP_179940236.1	WP_179940236.1		lactose-specific PTS transporter subunit EIIC			IR085_RS01785	1701	566	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	147343	147660	-							IR085_RS01790	318		old_locus_tag=IR085_01790
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	147343	147660	-	WP_179940238.1	WP_179940238.1		PTS lactose/cellobiose transporter subunit IIA			IR085_RS01790	318	105	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	147692	148681	-					lacD		IR085_RS01795	990		old_locus_tag=IR085_01795
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	147692	148681	-	WP_179940240.1	WP_179940240.1		tagatose-bisphosphate aldolase	lacD		IR085_RS01795	990	329	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	148686	149630	-							IR085_RS01800	945		old_locus_tag=IR085_01800
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	148686	149630	-	WP_179940242.1	WP_179940242.1		tagatose-6-phosphate kinase			IR085_RS01800	945	314	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	149623	150138	-					lacB		IR085_RS01805	516		old_locus_tag=IR085_01805
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	149623	150138	-	WP_179940244.1	WP_179940244.1		galactose-6-phosphate isomerase subunit LacB	lacB		IR085_RS01805	516	171	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	150181	150606	-					lacA		IR085_RS01810	426		old_locus_tag=IR085_01810
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	150181	150606	-	WP_179940246.1	WP_179940246.1		galactose-6-phosphate isomerase subunit LacA	lacA		IR085_RS01810	426	141	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	150833	151786	-							IR085_RS01815	954		old_locus_tag=IR085_01815
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	150833	151786	-	WP_179940248.1	WP_179940248.1		ROK family glucokinase			IR085_RS01815	954	317	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	151797	152552	-							IR085_RS01820	756		old_locus_tag=IR085_01820
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	151797	152552	-	WP_179940250.1	WP_179940250.1		DeoR/GlpR family DNA-binding transcription regulator			IR085_RS01820	756	251	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	153470	154348	-							IR085_RS01825	879		old_locus_tag=IR085_01825
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	153470	154348	-	WP_179940252.1	WP_179940252.1		aminoglycoside phosphotransferase family protein			IR085_RS01825	879	292	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	154799	155989	-							IR085_RS01830	1191		old_locus_tag=IR085_01830
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	154799	155989	-	WP_179940254.1	WP_179940254.1		ATP-binding protein			IR085_RS01830	1191	396	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	156393	157586	-							IR085_RS01835	1194		old_locus_tag=IR085_01835
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	156393	157586	-	WP_179940256.1	WP_179940256.1		MFS transporter			IR085_RS01835	1194	397	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	157906	158196	+							IR085_RS01840	291		old_locus_tag=IR085_01840
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	157906	158196	+	WP_179940258.1	WP_179940258.1		type II toxin-antitoxin system RelB/DinJ family antitoxin			IR085_RS01840	291	96	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	158244	158468	+							IR085_RS01845	225		old_locus_tag=IR085_01845
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	158244	158468	+	WP_218926325.1	WP_218926325.1		type II toxin-antitoxin system mRNA interferase toxin, RelE/StbE family			IR085_RS01845	225	74	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	158742	159092	-							IR085_RS01850	351		old_locus_tag=IR085_01850
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	158742	159092	-	WP_179940262.1	WP_179940262.1		hypothetical protein			IR085_RS01850	351	116	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	159219	160535	-							IR085_RS01855	1317		old_locus_tag=IR085_01855
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	159219	160535	-	WP_218926320.1	WP_218926320.1		ATP-binding cassette domain-containing protein			IR085_RS01855	1317	438	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	160937	161725	-							IR085_RS01865	789		old_locus_tag=IR085_01865
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	160937	161725	-	WP_179940264.1	WP_179940264.1		ABC transporter permease			IR085_RS01865	789	262	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	161729	162499	-							IR085_RS01870	771		old_locus_tag=IR085_01870
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	161729	162499	-	WP_179940266.1	WP_179940266.1		ABC transporter permease			IR085_RS01870	771	256	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	162501	163316	-							IR085_RS01875	816		old_locus_tag=IR085_01875
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	162501	163316	-	WP_179940268.1	WP_179940268.1		ABC transporter ATP-binding protein			IR085_RS01875	816	271	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	163659	164063	-							IR085_RS01880	405		old_locus_tag=IR085_01880
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	163659	164063	-	WP_179940270.1	WP_179940270.1		hypothetical protein			IR085_RS01880	405	134	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	164150	164548	-							IR085_RS01885	399		old_locus_tag=IR085_01885
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	164150	164548	-	WP_179940272.1	WP_179940272.1		hypothetical protein			IR085_RS01885	399	132	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	164588	165361	-					radC		IR085_RS01890	774		old_locus_tag=IR085_01890
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	164588	165361	-	WP_179940274.1	WP_179940274.1		DNA repair protein RadC	radC		IR085_RS01890	774	257	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	166193	166651	-							IR085_RS01900	459		old_locus_tag=IR085_01900
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	166193	166651	-	WP_179940278.1	WP_179940278.1		hypothetical protein			IR085_RS01900	459	152	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	166659	167105	-							IR085_RS01905	447		old_locus_tag=IR085_01905
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	166659	167105	-	WP_179940280.1	WP_179940280.1		transcriptional repressor			IR085_RS01905	447	148	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	167107	167658	-							IR085_RS01910	552		old_locus_tag=IR085_01910
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	167107	167658	-	WP_179940282.1	WP_179940282.1		NUDIX hydrolase			IR085_RS01910	552	183	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	167672	168592	-					rnz		IR085_RS01915	921		old_locus_tag=IR085_01915
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	167672	168592	-	WP_179940284.1	WP_179940284.1		ribonuclease Z	rnz		IR085_RS01915	921	306	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	168598	168879	-							IR085_RS01920	282		old_locus_tag=IR085_01920
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	168598	168879	-	WP_179940286.1	WP_179940286.1		hypothetical protein			IR085_RS01920	282	93	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	168882	169760	-							IR085_RS01925	879		old_locus_tag=IR085_01925
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	168882	169760	-	WP_179940288.1	WP_179940288.1		RNA-binding protein			IR085_RS01925	879	292	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	169867	170268	-					spxA		IR085_RS01930	402		old_locus_tag=IR085_01930
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	169867	170268	-	WP_179940290.1	WP_179940290.1		transcriptional regulator SpxA	spxA		IR085_RS01930	402	133	
gene	tRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	170465	170546	-							IR085_RS01935	82		old_locus_tag=IR085_01935
tRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	170465	170546	-				tRNA-Leu			IR085_RS01935	82		anticodon=CAA
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	170681	171073	-					rpsI		IR085_RS01940	393		old_locus_tag=IR085_01940
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	170681	171073	-	WP_179940292.1	WP_179940292.1		30S ribosomal protein S9	rpsI		IR085_RS01940	393	130	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	171092	171529	-					rplM		IR085_RS01945	438		old_locus_tag=IR085_01945
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	171092	171529	-	WP_179940294.1	WP_179940294.1		50S ribosomal protein L13	rplM		IR085_RS01945	438	145	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	171677	173131	-					gltX		IR085_RS01950	1455		old_locus_tag=IR085_01950
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	171677	173131	-	WP_218926321.1	WP_218926321.1		glutamate--tRNA ligase	gltX		IR085_RS01950	1455	484	
gene	tmRNA	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	173243	173600	-					ssrA		IR085_RS01955	358		old_locus_tag=IR085_01955
tmRNA		GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	173243	173600	-				transfer-messenger RNA	ssrA		IR085_RS01955	358		
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	173676	174764	-					ftsZ		IR085_RS01960	1089		old_locus_tag=IR085_01960
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	173676	174764	-	WP_179940403.1	WP_179940403.1		cell division protein FtsZ	ftsZ		IR085_RS01960	1089	362	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	174794	176146	-					ftsA		IR085_RS01965	1353		old_locus_tag=IR085_01965
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	174794	176146	-	WP_179940297.1	WP_179940297.1		cell division protein FtsA	ftsA		IR085_RS01965	1353	450	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	176277	177104	-							IR085_RS01970	828		old_locus_tag=IR085_01970
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	176277	177104	-	WP_179940299.1	WP_179940299.1		FtsQ-type POTRA domain-containing protein			IR085_RS01970	828	275	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	177094	178467	-					murD		IR085_RS01975	1374		old_locus_tag=IR085_01975
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	177094	178467	-	WP_179940301.1	WP_179940301.1		UDP-N-acetylmuramoyl-L-alanine--D-glutamate ligase	murD		IR085_RS01975	1374	457	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	178467	179438	-					mraY		IR085_RS01980	972		old_locus_tag=IR085_01980
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	178467	179438	-	WP_179940304.1	WP_179940304.1		phospho-N-acetylmuramoyl-pentapeptide-transferase	mraY		IR085_RS01980	972	323	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	179449	181656	-							IR085_RS01985	2208		old_locus_tag=IR085_01985
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	179449	181656	-	WP_179940306.1	WP_179940306.1		PASTA domain-containing protein			IR085_RS01985	2208	735	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	181656	181910	-							IR085_RS01990	255		old_locus_tag=IR085_01990
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	181656	181910	-	WP_218926326.1	WP_218926326.1		septum formation initiator family protein			IR085_RS01990	255	84	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	182001	182933	-					rsmH		IR085_RS01995	933		old_locus_tag=IR085_01995
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	182001	182933	-	WP_179940310.1	WP_179940310.1		16S rRNA (cytosine(1402)-N(4))-methyltransferase RsmH	rsmH		IR085_RS01995	933	310	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	182948	183379	-					mraZ		IR085_RS02000	432		old_locus_tag=IR085_02000
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	182948	183379	-	WP_179940312.1	WP_179940312.1		division/cell wall cluster transcriptional repressor MraZ	mraZ		IR085_RS02000	432	143	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	183541	183882	-							IR085_RS02005	342		old_locus_tag=IR085_02005
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	183541	183882	-	WP_179940314.1	WP_179940314.1		thioredoxin			IR085_RS02005	342	113	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	184007	186001	-					metG		IR085_RS02010	1995		old_locus_tag=IR085_02010
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	184007	186001	-	WP_179940316.1	WP_179940316.1		methionine--tRNA ligase	metG		IR085_RS02010	1995	664	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	186182	187408	-					pepT		IR085_RS02015	1227		old_locus_tag=IR085_02015
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	186182	187408	-	WP_179940318.1	WP_179940318.1		peptidase T	pepT		IR085_RS02015	1227	408	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	187414	187911	-							IR085_RS02020	498		old_locus_tag=IR085_02020
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	187414	187911	-	WP_179940320.1	WP_179940320.1		acyl-CoA thioesterase			IR085_RS02020	498	165	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	187985	189703	-							IR085_RS02025	1719		old_locus_tag=IR085_02025
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	187985	189703	-	WP_179940322.1	WP_179940322.1		phospho-sugar mutase			IR085_RS02025	1719	572	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	189729	190439	-					deoD		IR085_RS02030	711		old_locus_tag=IR085_02030
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	189729	190439	-	WP_179940324.1	WP_179940324.1		purine-nucleoside phosphorylase	deoD		IR085_RS02030	711	236	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	190674	193046	+							IR085_RS02035	2373		old_locus_tag=IR085_02035
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	190674	193046	+	WP_179940326.1	WP_179940326.1		DUF4040 domain-containing protein			IR085_RS02035	2373	790	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	193039	193461	+							IR085_RS02040	423		partial;pseudo;old_locus_tag=IR085_02040
CDS	without_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	193039	193461	+				Na(+)/H(+) antiporter subunit B			IR085_RS02040	423		partial;pseudo
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	193464	193823	+							IR085_RS02045	360		old_locus_tag=IR085_02045
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	193464	193823	+	WP_179940329.1	WP_179940329.1		NADH-quinone oxidoreductase subunit K			IR085_RS02045	360	119	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	193816	195294	+							IR085_RS02050	1479		old_locus_tag=IR085_02050
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	193816	195294	+	WP_179940330.1	WP_179940330.1		sodium:proton antiporter			IR085_RS02050	1479	492	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	195301	195786	+							IR085_RS02055	486		old_locus_tag=IR085_02055
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	195301	195786	+	WP_179940332.1	WP_179940332.1		Na+/H+ antiporter subunit E			IR085_RS02055	486	161	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	195779	196072	+							IR085_RS02060	294		old_locus_tag=IR085_02060
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	195779	196072	+	WP_179940334.1	WP_179940334.1		pH regulation protein F			IR085_RS02060	294	97	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	196056	196427	+							IR085_RS02065	372		old_locus_tag=IR085_02065
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	196056	196427	+	WP_228098625.1	WP_228098625.1		monovalent cation/H(+) antiporter subunit G			IR085_RS02065	372	123	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	196469	197620	-							IR085_RS02070	1152		old_locus_tag=IR085_02070
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	196469	197620	-	WP_179940336.1	WP_179940336.1		MFS transporter			IR085_RS02070	1152	383	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	197635	198336	-							IR085_RS02075	702		old_locus_tag=IR085_02075
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	197635	198336	-	WP_179940338.1	WP_179940338.1		CPBP family intramembrane metalloprotease			IR085_RS02075	702	233	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	198518	199492	-					guaC		IR085_RS02080	975		old_locus_tag=IR085_02080
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	198518	199492	-	WP_228098630.1	WP_228098630.1		GMP reductase	guaC		IR085_RS02080	975	324	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	199704	200540	-					prmC		IR085_RS02085	837		old_locus_tag=IR085_02085
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	199704	200540	-	WP_179940343.1	WP_179940343.1		peptide chain release factor N(5)-glutamine methyltransferase	prmC		IR085_RS02085	837	278	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	200540	201628	-					prfA		IR085_RS02090	1089		old_locus_tag=IR085_02090
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	200540	201628	-	WP_179940344.1	WP_179940344.1		peptide chain release factor 1	prfA		IR085_RS02090	1089	362	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	201645	202223	-							IR085_RS02095	579		old_locus_tag=IR085_02095
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	201645	202223	-	WP_179940345.1	WP_179940345.1		thymidine kinase			IR085_RS02095	579	192	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	202294	202542	-							IR085_RS02100	249		old_locus_tag=IR085_02100
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	202294	202542	-	WP_179940347.1	WP_179940347.1		type B 50S ribosomal protein L31			IR085_RS02100	249	82	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	202773	204914	+							IR085_RS02105	2142		old_locus_tag=IR085_02105
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	202773	204914	+	WP_179940349.1	WP_179940349.1		hypothetical protein			IR085_RS02105	2142	713	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	204926	205666	+							IR085_RS02110	741		old_locus_tag=IR085_02110
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	204926	205666	+	WP_179940351.1	WP_179940351.1		GTP pyrophosphokinase family protein			IR085_RS02110	741	246	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	205776	206201	-					msrB		IR085_RS02115	426		old_locus_tag=IR085_02115
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	205776	206201	-	WP_179940353.1	WP_179940353.1		peptide-methionine (R)-S-oxide reductase MsrB	msrB		IR085_RS02115	426	141	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	206205	206873	-							IR085_RS02120	669		old_locus_tag=IR085_02120
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	206205	206873	-	WP_179940356.1	WP_179940356.1		DNA alkylation repair protein			IR085_RS02120	669	222	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	206952	207539	-							IR085_RS02125	588		old_locus_tag=IR085_02125
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	206952	207539	-	WP_179940358.1	WP_179940358.1		peptidylprolyl isomerase			IR085_RS02125	588	195	
gene	protein_coding	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	207541	209484	-					thrS		IR085_RS02130	1944		old_locus_tag=IR085_02130
CDS	with_protein	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	207541	209484	-	WP_179940360.1	WP_179940360.1		threonine--tRNA ligase	thrS		IR085_RS02130	1944	647	
gene	pseudogene	GCF_015234765.1	Primary Assembly	unplaced scaffold		NZ_JADGKN010000002.1	209779	210651	-					dnaI		IR085_RS02135	873		partial;pseudo;old_locus_tag=IR085_02135
