# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	25983	26504	+	KXB60985.1			hypothetical protein			HMPREF3186_00745	522	173	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	26506	26856	+							HMPREF3186_00746	351		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	26506	26856	+	KXB60986.1			hypothetical protein			HMPREF3186_00746	351	116	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	26858	28099	+							HMPREF3186_00747	1242		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	26858	28099	+	KXB60987.1			helicase protein			HMPREF3186_00747	1242	413	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	28065	29381	+							HMPREF3186_00748	1317		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	28065	29381	+	KXB60988.1			phosphoadenosine phosphosulfate reductase family protein			HMPREF3186_00748	1317	438	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	29365	29880	+							HMPREF3186_00749	516		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	29365	29880	+	KXB60989.1			immunoglobulin-binding regulator B family protein			HMPREF3186_00749	516	171	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	29924	30103	+							HMPREF3186_00750	180		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	29924	30103	+	KXB60990.1			hypothetical protein			HMPREF3186_00750	180	59	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	30346	31452	+							HMPREF3186_00751	1107		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	30346	31452	+	KXB60991.1			hypothetical protein			HMPREF3186_00751	1107	368	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	31427	32302	+							HMPREF3186_00752	876		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	31427	32302	+	KXB60992.1			CRISPR-associated endonuclease Cas1, NMENI subtype			HMPREF3186_00752	876	291	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	32292	32612	+							HMPREF3186_00753	321		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	32292	32612	+	KXB60993.1			CRISPR-associated endoribonuclease Cas2			HMPREF3186_00753	321	106	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	32609	33283	+							HMPREF3186_00754	675		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959948.1	32609	33283	+	KXB60994.1			CRISPR-associated protein, Csn2 family			HMPREF3186_00754	675	224	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959949.1	210	1601	-							HMPREF3186_00755	1392		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959949.1	210	1601	-	KXB60708.1			transposase			HMPREF3186_00755	1392	463	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	1	1364	-							HMPREF3186_00756	1364		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	1	1364	-	KXB60690.1			signal peptide protein, YSIRK family			HMPREF3186_00756	1364	455	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	1565	1702	+							HMPREF3186_00757	138		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	1565	1702	+	KXB60691.1			hypothetical protein			HMPREF3186_00757	138	45	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	1915	3108	+							HMPREF3186_00758	1194		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	1915	3108	+	KXB60692.1			hypothetical protein			HMPREF3186_00758	1194	397	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	3463	4449	+							HMPREF3186_00759	987		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	3463	4449	+	KXB60693.1			hypothetical protein			HMPREF3186_00759	987	328	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	4521	5447	+							HMPREF3186_00760	927		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	4521	5447	+	KXB60694.1			putative enoyl-[acyl-carrier-protein] reductase II			HMPREF3186_00760	927	308	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	5957	6712	+							HMPREF3186_00761	756		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	5957	6712	+	KXB60695.1			transcriptional regulator, DeoR family			HMPREF3186_00761	756	251	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	6715	7632	+							HMPREF3186_00762	918		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	6715	7632	+	KXB60696.1			1-phosphofructokinase			HMPREF3186_00762	918	305	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	7741	9705	+							HMPREF3186_00763	1965		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	7741	9705	+	KXB60697.1			putative PTS system fructose-specific EIIABC component			HMPREF3186_00763	1965	654	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	9848	10165	-							HMPREF3186_00764	318		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	9848	10165	-	KXB60698.1			hypothetical protein			HMPREF3186_00764	318	105	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	10465	14289	-							HMPREF3186_00765	3825		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	10465	14289	-	KXB60699.1			YhgE/Pip domain protein			HMPREF3186_00765	3825	1274	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	14709	15263	-							HMPREF3186_00766	555		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	14709	15263	-	KXB60700.1			hypothetical protein			HMPREF3186_00766	555	184	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	15552	16547	+							HMPREF3186_00767	996		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	15552	16547	+	KXB60701.1			hypothetical protein			HMPREF3186_00767	996	331	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	16613	16786	-							HMPREF3186_00768	174		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	16613	16786	-	KXB60702.1			hypothetical protein			HMPREF3186_00768	174	57	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	16847	16966	-							HMPREF3186_00769	120		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	16847	16966	-	KXB60703.1			hypothetical protein			HMPREF3186_00769	120	39	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	17176	17385	-							HMPREF3186_00770	210		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	17176	17385	-	KXB60704.1			hypothetical protein			HMPREF3186_00770	210	69	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	17428	17604	-							HMPREF3186_00771	177		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	17428	17604	-	KXB60705.1			hypothetical protein			HMPREF3186_00771	177	58	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	18180	18332	-							HMPREF3186_00772	153		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	18180	18332	-	KXB60541.1			hypothetical protein			HMPREF3186_00772	153	50	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	18590	19294	+							HMPREF3186_00773	705		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	18590	19294	+	KXB60542.1			transcriptional regulatory protein WalR			HMPREF3186_00773	705	234	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	19294	21234	+							HMPREF3186_00774	1941		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	19294	21234	+	KXB60543.1			putative sensor protein kinase WalK			HMPREF3186_00774	1941	646	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	21225	22559	+							HMPREF3186_00775	1335		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	21225	22559	+	KXB60544.1			YycH protein			HMPREF3186_00775	1335	444	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	22556	23356	+							HMPREF3186_00776	801		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	22556	23356	+	KXB60545.1			YycH protein			HMPREF3186_00776	801	266	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	23592	23984	+							HMPREF3186_00777	393		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	23592	23984	+	KXB60546.1			Hg(II)-responsive transcriptional regulator			HMPREF3186_00777	393	130	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	24013	25653	+							HMPREF3186_00778	1641		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	24013	25653	+	KXB60547.1			mercury(II) reductase			HMPREF3186_00778	1641	546	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	25804	26947	+							HMPREF3186_00779	1144		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959950.1	25804	26947	+	KXB60548.1			transposase			HMPREF3186_00779	1144	381	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959951.1	35	928	-							HMPREF3186_00780	894		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959951.1	35	928	-	KXB60511.1			integrase core domain protein			HMPREF3186_00780	894	297	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959951.1	859	1480	-							HMPREF3186_00781	622		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959951.1	859	1480	-	KXB60512.1			transposase			HMPREF3186_00781	622	206	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959952.1	264	1586	+							HMPREF3186_00782	1323		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959952.1	264	1586	+	KXB60466.1			cell division protein FtsA			HMPREF3186_00782	1323	440	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959952.1	1607	2698	+							HMPREF3186_00783	1092		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959952.1	1607	2698	+	KXB60467.1			cell division protein FtsZ			HMPREF3186_00783	1092	363	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959953.1	1	566	+							HMPREF3186_00784	566		partial
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959953.1	1	566	+	KXB60358.1			hypothetical protein			HMPREF3186_00784	566	189	partial
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	136	948	+							HMPREF3186_00785	813		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	136	948	+	KXB60288.1			Cof-like hydrolase			HMPREF3186_00785	813	270	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	965	1441	+							HMPREF3186_00786	477		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	965	1441	+	KXB60289.1			rRNA large subunit m3Psi methyltransferase RlmH			HMPREF3186_00786	477	158	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	1523	2428	+							HMPREF3186_00787	906		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	1523	2428	+	KXB60290.1			restriction endonuclease			HMPREF3186_00787	906	301	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	2406	3236	+							HMPREF3186_00788	831		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	2406	3236	+	KXB60291.1			hypothetical protein			HMPREF3186_00788	831	276	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	3446	4876	+							HMPREF3186_00789	1431		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	3446	4876	+	KXB60292.1			amino acid carrier protein			HMPREF3186_00789	1431	476	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	4952	5266	-							HMPREF3186_00790	315		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	4952	5266	-	KXB60293.1			addiction module toxin, RelE/StbE family			HMPREF3186_00790	315	104	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	5253	5525	-							HMPREF3186_00791	273		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	5253	5525	-	KXB60294.1			prevent-host-death family protein			HMPREF3186_00791	273	90	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	6025	8667	+							HMPREF3186_00792	2643		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	6025	8667	+	KXB60295.1			valine--tRNA ligase			HMPREF3186_00792	2643	880	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	8789	8926	-							HMPREF3186_00793	138		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	8789	8926	-	KXB60296.1			LPXTG-motif protein cell wall anchor domain protein			HMPREF3186_00793	138	45	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	8944	9543	-							HMPREF3186_00794	600		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	8944	9543	-	KXB60297.1			hypothetical protein			HMPREF3186_00794	600	199	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	9774	10412	+							HMPREF3186_00795	639		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	9774	10412	+	KXB60298.1			putative transcriptional repressor CcpN			HMPREF3186_00795	639	212	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	10414	11223	+							HMPREF3186_00796	810		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	10414	11223	+	KXB60299.1			hypothetical protein			HMPREF3186_00796	810	269	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	11285	13921	+							HMPREF3186_00797	2637		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	11285	13921	+	KXB60300.1			pyruvate, phosphate dikinase			HMPREF3186_00797	2637	878	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	14212	16704	+							HMPREF3186_00798	2493		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	14212	16704	+	KXB60301.1			transglycosylase			HMPREF3186_00798	2493	830	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	16889	17749	+							HMPREF3186_00799	861		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	16889	17749	+	KXB60302.1			hypothetical protein			HMPREF3186_00799	861	286	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	17754	18737	+							HMPREF3186_00800	984		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	17754	18737	+	KXB60303.1			hypothetical protein			HMPREF3186_00800	984	327	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	18762	20111	+							HMPREF3186_00801	1350		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	18762	20111	+	KXB60304.1			glucose-6-phosphate isomerase			HMPREF3186_00801	1350	449	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	20644	21351	-							HMPREF3186_00802	708		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	20644	21351	-	KXB60305.1			putative trehalose operon repressor			HMPREF3186_00802	708	235	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	21589	23079	+							HMPREF3186_00803	1491		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	21589	23079	+	KXB60306.1			4-alpha-glucanotransferase			HMPREF3186_00803	1491	496	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	23081	25336	+							HMPREF3186_00804	2256		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	23081	25336	+	KXB60307.1			phosphorylase, glycogen/starch/alpha-glucan family			HMPREF3186_00804	2256	751	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	25314	26150	+							HMPREF3186_00805	837		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	25314	26150	+	KXB60308.1			endonuclease/exonuclease/phosphatase family protein			HMPREF3186_00805	837	278	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	26169	27755	+							HMPREF3186_00806	1587		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	26169	27755	+	KXB60309.1			PTS system maltose-specific EIICB component			HMPREF3186_00806	1587	528	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	28004	28837	-							HMPREF3186_00807	834		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	28004	28837	-	KXB60310.1			NLPA lipoprotein			HMPREF3186_00807	834	277	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	28931	29755	-							HMPREF3186_00808	825		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	28931	29755	-	KXB60311.1			NLPA lipoprotein			HMPREF3186_00808	825	274	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	29760	30431	-							HMPREF3186_00809	672		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	29760	30431	-	KXB60312.1			putative D-methionine transport system permease protein MetI			HMPREF3186_00809	672	223	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	30424	31158	-							HMPREF3186_00810	735		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	30424	31158	-	KXB60313.1			ABC transporter, ATP-binding protein			HMPREF3186_00810	735	244	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	31589	32602	+							HMPREF3186_00811	1014		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	31589	32602	+	KXB60314.1			sugar-binding domain protein			HMPREF3186_00811	1014	337	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	32595	33392	+							HMPREF3186_00812	798		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	32595	33392	+	KXB60315.1			Cof-like hydrolase			HMPREF3186_00812	798	265	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	33436	34959	-							HMPREF3186_00813	1524		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	33436	34959	-	KXB60316.1			chloride transporter, ClC family			HMPREF3186_00813	1524	507	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	35104	35829	+							HMPREF3186_00814	726		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	35104	35829	+	KXB60317.1			rhodanese-like protein			HMPREF3186_00814	726	241	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	36086	37288	+							HMPREF3186_00815	1203		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	36086	37288	+	KXB60318.1			glycosyltransferase, group 1 family protein			HMPREF3186_00815	1203	400	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	37517	40156	+							HMPREF3186_00816	2640		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	37517	40156	+	KXB60319.1			DNA-directed DNA polymerase			HMPREF3186_00816	2640	879	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	40185	40325	+							HMPREF3186_00817	141		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	40185	40325	+	KXB60320.1			hypothetical protein			HMPREF3186_00817	141	46	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	40655	41914	+							HMPREF3186_00818	1260		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	40655	41914	+	KXB60321.1			glutamate dehydrogenase, NAD-specific			HMPREF3186_00818	1260	419	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	41970	42797	-							HMPREF3186_00819	828		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	41970	42797	-	KXB60322.1			acetyl xylan esterase			HMPREF3186_00819	828	275	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	42807	43733	-							HMPREF3186_00820	927		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	42807	43733	-	KXB60323.1			acetyl xylan esterase			HMPREF3186_00820	927	308	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	43956	45257	+							HMPREF3186_00821	1302		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	43956	45257	+	KXB60324.1			hypothetical protein			HMPREF3186_00821	1302	433	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	45474	46328	+							HMPREF3186_00822	855		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	45474	46328	+	KXB60325.1			pur operon repressor PurR			HMPREF3186_00822	855	284	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	46321	47703	+							HMPREF3186_00823	1383		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	46321	47703	+	KXB60326.1			UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase			HMPREF3186_00823	1383	460	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	47932	49281	+							HMPREF3186_00824	1350		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	47932	49281	+	KXB60327.1			DRTGG domain protein			HMPREF3186_00824	1350	449	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	49299	50288	+							HMPREF3186_00825	990		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	49299	50288	+	KXB60328.1			DHHA1 domain protein			HMPREF3186_00825	990	329	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	50610	51659	+							HMPREF3186_00826	1050		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	50610	51659	+	KXB60329.1			ABC transporter, ATP-binding protein			HMPREF3186_00826	1050	349	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	51659	52321	+							HMPREF3186_00827	663		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	51659	52321	+	KXB60330.1			putative D-methionine transport system permease protein MetI			HMPREF3186_00827	663	220	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	52540	53418	+							HMPREF3186_00828	879		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	52540	53418	+	KXB60331.1			ribosome biogenesis GTP-binding protein YlqF			HMPREF3186_00828	879	292	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	53408	54184	+							HMPREF3186_00829	777		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	53408	54184	+	KXB60332.1			ribonuclease HII			HMPREF3186_00829	777	258	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	54177	56045	+							HMPREF3186_00830	1869		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	54177	56045	+	KXB60333.1			hypothetical protein			HMPREF3186_00830	1869	622	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	56163	57371	+							HMPREF3186_00831	1209		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	56163	57371	+	KXB60334.1			putative DNA polymerase IV			HMPREF3186_00831	1209	402	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	57385	58065	+							HMPREF3186_00832	681		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	57385	58065	+	KXB60335.1			hypothetical protein			HMPREF3186_00832	681	226	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	58089	58859	+							HMPREF3186_00833	771		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	58089	58859	+	KXB60336.1			hypothetical protein			HMPREF3186_00833	771	256	
gene	protein_coding	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	58870	59319	+							HMPREF3186_00834	450		
CDS	with_protein	GCA_001553035.1	Primary Assembly	unplaced scaffold		KQ959954.1	58870	59319	+	KXB60337.1			hypothetical protein			HMPREF3186_00834	450	149	
